Learning rate;L2;Accuracy;Precision;Recall;F1;Confusion matrix
3.253482577073467E-5;0.013504537018009447;0.719;0.7306039929239323;0.69384;0.7117475688318083;0:,,Predicted Class,,,0,1,TotalActual Class,0,9302,3198,12500,1,3827,8673,12500,Total,13129,11871,
0.0015044408524200288;1.2336153380891894E-4;0.75096;0.7503991060025543;0.75208;0.7512386127537158;0:,,Predicted Class,,,0,1,TotalActual Class,0,9373,3127,12500,1,3099,9401,12500,Total,12472,12528,
1.1137267546500815E-4;0.03282169990207545;0.71616;0.7236754966887418;0.69936;0.7113100081366965;0:,,Predicted Class,,,0,1,TotalActual Class,0,9162,3338,12500,1,3758,8742,12500,Total,12920,12080,
0.002011015916215205;4.8207809504141917E-4;0.75032;0.7372971333232216;0.77776;0.7569882426224402;0:,,Predicted Class,,,0,1,TotalActual Class,0,9036,3464,12500,1,2778,9722,12500,Total,11814,13186,
9.291497158042881E-8;1.0510080446705669E-5;0.53216;0.5386241352805534;0.44848;0.4894360048891217;0:,,Predicted Class,,,0,1,TotalActual Class,0,7698,4802,12500,1,6894,5606,12500,Total,14592,10408,
4.916457446889696E-7;8.843309351262428E-5;0.61148;0.5878237852145963;0.74616;0.6575950928896253;0:,,Predicted Class,,,0,1,TotalActual Class,0,5960,6540,12500,1,3173,9327,12500,Total,9133,15867,
9.99821109125609E-5;0.034827490978440644;0.71596;0.7224923761641804;0.70128;0.7117281695286811;0:,,Predicted Class,,,0,1,TotalActual Class,0,9133,3367,12500,1,3734,8766,12500,Total,12867,12133,
4.119783068748697E-5;0.0011562581886852019;0.72328;0.7604516610675626;0.65192;0.7020158511371468;0:,,Predicted Class,,,0,1,TotalActual Class,0,9933,2567,12500,1,4351,8149,12500,Total,14284,10716,
1.1820428088139582E-8;0.026851196440251485;0.49512;0.48491592482690404;0.15688;0.23706479690522242;0:,,Predicted Class,,,0,1,TotalActual Class,0,10417,2083,12500,1,10539,1961,12500,Total,20956,4044,
1.3777812806805327E-7;2.4443296864682903E-4;0.54628;0.5449320388349514;0.56128;0.5529852216748768;0:,,Predicted Class,,,0,1,TotalActual Class,0,6641,5859,12500,1,5484,7016,12500,Total,12125,12875,
5.3385693386997204E-5;0.0018956751419961391;0.722;0.7631329413995828;0.64384;0.6984292284995226;0:,,Predicted Class,,,0,1,TotalActual Class,0,10002,2498,12500,1,4452,8048,12500,Total,14454,10546,
3.2140617691373157E-7;0.001059969493290077;0.58496;0.5662094763092269;0.72656;0.6364400840925016;0:,,Predicted Class,,,0,1,TotalActual Class,0,5542,6958,12500,1,3418,9082,12500,Total,8960,16040,
2.5424595830810193E-7;5.4763246885147414E-5;0.57856;0.5621912602913236;0.71016;0.6275715800636268;0:,,Predicted Class,,,0,1,TotalActual Class,0,5587,6913,12500,1,3623,8877,12500,Total,9210,15790,
2.0832326507917894E-5;2.264473940104456E-4;0.72172;0.7472566687483272;0.67008;0.7065671264076933;0:,,Predicted Class,,,0,1,TotalActual Class,0,9667,2833,12500,1,4124,8376,12500,Total,13791,11209,
2.909649043309095E-8;1.4437117997429023E-5;0.50252;0.5055002619172342;0.2316;0.31766061337576124;0:,,Predicted Class,,,0,1,TotalActual Class,0,9668,2832,12500,1,9605,2895,12500,Total,19273,5727,
1.3196572641140551E-6;5.379126805578855E-5;0.65872;0.6588470776621297;0.65832;0.6585834333733495;0:,,Predicted Class,,,0,1,TotalActual Class,0,8239,4261,12500,1,4271,8229,12500,Total,12510,12490,
5.575739016964533E-7;0.038900209660944214;0.5398;0.5409363943059327;0.52592;0.5333225165294284;0:,,Predicted Class,,,0,1,TotalActual Class,0,6921,5579,12500,1,5926,6574,12500,Total,12847,12153,
5.249947480262831E-6;2.8275060065415127E-4;0.69956;0.6998637929653073;0.6988;0.6993314919338698;0:,,Predicted Class,,,0,1,TotalActual Class,0,8754,3746,12500,1,3765,8735,12500,Total,12519,12481,
1.1820832290935918E-4;0.003681589919465841;0.72172;0.7551790811159194;0.65616;0.7021959676383717;0:,,Predicted Class,,,0,1,TotalActual Class,0,9841,2659,12500,1,4298,8202,12500,Total,14139,10861,
5.161690958726729E-5;8.742237751802888E-4;0.7244;0.7685752585216392;0.64216;0.6997036262203626;0:,,Predicted Class,,,0,1,TotalActual Class,0,10083,2417,12500,1,4473,8027,12500,Total,14556,10444,
1.210004605937228E-5;5.3386861576037145E-5;0.71796;0.7276297100843847;0.69672;0.7118394703502392;0:,,Predicted Class,,,0,1,TotalActual Class,0,9240,3260,12500,1,3791,8709,12500,Total,13031,11969,
1.5015313347997748E-7;1.828272420423484E-5;0.55156;0.5479503013168663;0.5892;0.5678269920203539;0:,,Predicted Class,,,0,1,TotalActual Class,0,6424,6076,12500,1,5135,7365,12500,Total,11559,13441,
7.171086996129589E-6;0.017277246273932772;0.6938;0.6930125089634293;0.69584;0.694423376312323;0:,,Predicted Class,,,0,1,TotalActual Class,0,8647,3853,12500,1,3802,8698,12500,Total,12449,12551,
1.8206295447964035E-6;2.3504047759137987E-5;0.67128;0.6712525995840666;0.67136;0.6713062954963602;0:,,Predicted Class,,,0,1,TotalActual Class,0,8390,4110,12500,1,4108,8392,12500,Total,12498,12502,
1.0103875629356686E-5;2.1161992519230736E-5;0.71464;0.716930789133247;0.70936;0.713125301592408;0:,,Predicted Class,,,0,1,TotalActual Class,0,8999,3501,12500,1,3633,8867,12500,Total,12632,12368,
4.914055009400368E-6;1.162398527599331E-5;0.69832;0.6980348298450232;0.69904;0.6985370533216084;0:,,Predicted Class,,,0,1,TotalActual Class,0,8720,3780,12500,1,3762,8738,12500,Total,12482,12518,
2.400628843468945E-6;0.006264577560740289;0.67088;0.6690140845070423;0.6764;0.6726867690349273;0:,,Predicted Class,,,0,1,TotalActual Class,0,8317,4183,12500,1,4045,8455,12500,Total,12362,12638,
1.3338780521107348E-6;2.35543654721138E-5;0.6586;0.6588414389872607;0.65784;0.6583403386573795;0:,,Predicted Class,,,0,1,TotalActual Class,0,8242,4258,12500,1,4277,8223,12500,Total,12519,12481,
2.42154480329525E-7;0.009140144306093986;0.54824;0.5459393570013713;0.57328;0.5592757355810505;0:,,Predicted Class,,,0,1,TotalActual Class,0,6540,5960,12500,1,5334,7166,12500,Total,11874,13126,
0.004875984886523286;0.015638288754506728;0.5;0.5;1.0;0.6666666666666666;0:,,Predicted Class,,,0,1,TotalActual Class,0,0,12500,12500,1,0,12500,12500,Total,0,25000,
7.294844930092242E-5;0.007442366080229911;0.72252;0.7313097713097713;0.70352;0.7171457696228338;0:,,Predicted Class,,,0,1,TotalActual Class,0,9269,3231,12500,1,3706,8794,12500,Total,12975,12025,
0.007007898391507343;0.002184529308351624;0.74716;0.7805830533103261;0.6876;0.7311471226234528;0:,,Predicted Class,,,0,1,TotalActual Class,0,10084,2416,12500,1,3905,8595,12500,Total,13989,11011,
6.371046136318009E-8;1.1980344727753335E-5;0.51668;0.5248184739911915;0.35272;0.42189368929716276;0:,,Predicted Class,,,0,1,TotalActual Class,0,8508,3992,12500,1,8091,4409,12500,Total,16599,8401,
0.006383566492370903;0.005583843948874172;0.50012;0.7142857142857143;4.0E-4;7.995522507395859E-4;0:,,Predicted Class,,,0,1,TotalActual Class,0,12498,2,12500,1,12495,5,12500,Total,24993,7,
0.002827475382102086;7.258436766895398E-5;0.75568;0.786431260082452;0.702;0.7418209485163582;0:,,Predicted Class,,,0,1,TotalActual Class,0,10117,2383,12500,1,3725,8775,12500,Total,13842,11158,
0.004516377007152143;6.339261998093395E-4;0.75016;0.798093422306959;0.66976;0.728316659417138;0:,,Predicted Class,,,0,1,TotalActual Class,0,10382,2118,12500,1,4128,8372,12500,Total,14510,10490,
0.0010835334374073365;6.764861272449913E-4;0.74752;0.7515038205169892;0.7396;0.7455043948068704;0:,,Predicted Class,,,0,1,TotalActual Class,0,9443,3057,12500,1,3255,9245,12500,Total,12698,12302,
0.006209696695091563;0.0019786617570606477;0.74784;0.7665175498967653;0.7128;0.7386834687448184;0:,,Predicted Class,,,0,1,TotalActual Class,0,9786,2714,12500,1,3590,8910,12500,Total,13376,11624,
0.0025159462488154156;6.661324483074943E-4;0.74948;0.7450302506482281;0.75856;0.7517342529829151;0:,,Predicted Class,,,0,1,TotalActual Class,0,9255,3245,12500,1,3018,9482,12500,Total,12273,12727,
0.0010765017412062252;5.794664230229731E-4;0.74872;0.74872;0.74872;0.74872;0:,,Predicted Class,,,0,1,TotalActual Class,0,9359,3141,12500,1,3141,9359,12500,Total,12500,12500,
0.0093233101303164;0.001278328307204023;0.74648;0.778169014084507;0.68952;0.7311672887682389;0:,,Predicted Class,,,0,1,TotalActual Class,0,10043,2457,12500,1,3881,8619,12500,Total,13924,11076,
0.003970577159038632;0.008683025037124434;0.72232;0.7885773624091381;0.60752;0.6863081789426119;0:,,Predicted Class,,,0,1,TotalActual Class,0,10464,2036,12500,1,4906,7594,12500,Total,15370,9630,
0.0010810121668968968;8.826137262356079E-4;0.74512;0.7386292834890966;0.75872;0.7485398579321232;0:,,Predicted Class,,,0,1,TotalActual Class,0,9144,3356,12500,1,3016,9484,12500,Total,12160,12840,
0.002296425840049051;5.722055724248174E-4;0.74892;0.7309776557048474;0.78776;0.7583073428054368;0:,,Predicted Class,,,0,1,TotalActual Class,0,8876,3624,12500,1,2653,9847,12500,Total,11529,13471,
0.0024646640610037087;0.005736048325383855;0.72316;0.7949043239243049;0.60152;0.6848217131927684;0:,,Predicted Class,,,0,1,TotalActual Class,0,10560,1940,12500,1,4981,7519,12500,Total,15541,9459,
0.003800402709635268;2.2665395407250464E-5;0.74164;0.7802207997031264;0.6728;0.722539627990893;0:,,Predicted Class,,,0,1,TotalActual Class,0,10131,2369,12500,1,4090,8410,12500,Total,14221,10779,
0.001512905383525858;3.831993994587447E-4;0.75208;0.7402409271119244;0.77672;0.7580418488444722;0:,,Predicted Class,,,0,1,TotalActual Class,0,9093,3407,12500,1,2791,9709,12500,Total,11884,13116,
0.007869972955695706;0.001434039364347554;0.74556;0.7760589981113409;0.69032;0.7306829247639612;0:,,Predicted Class,,,0,1,TotalActual Class,0,10010,2490,12500,1,3871,8629,12500,Total,13881,11119,
0.002736122563939517;0.0031425799719950564;0.7378;0.7657577112203845;0.6852;0.7232425585813806;0:,,Predicted Class,,,0,1,TotalActual Class,0,9880,2620,12500,1,3935,8565,12500,Total,13815,11185,
0.002653797316505681;3.2891058842210036E-5;0.7512;0.7455811043328641;0.76264;0.7540140789369613;0:,,Predicted Class,,,0,1,TotalActual Class,0,9247,3253,12500,1,2967,9533,12500,Total,12214,12786,
0.004369072163843786;0.0027764283245680045;0.74024;0.7728015988372093;0.68056;0.7237536157903693;0:,,Predicted Class,,,0,1,TotalActual Class,0,9999,2501,12500,1,3993,8507,12500,Total,13992,11008,
0.009441310713040099;0.002229393497835256;0.73936;0.7898663049796552;0.65224;0.7144860222592236;0:,,Predicted Class,,,0,1,TotalActual Class,0,10331,2169,12500,1,4347,8153,12500,Total,14678,10322,
0.008060040380595749;6.162558662883783E-5;0.74888;0.7294924756565359;0.79112;0.7590574147988947;0:,,Predicted Class,,,0,1,TotalActual Class,0,8833,3667,12500,1,2611,9889,12500,Total,11444,13556,
0.0028236868911416415;0.0033529086717994207;0.73556;0.7821753713464303;0.65296;0.7117505995203837;0:,,Predicted Class,,,0,1,TotalActual Class,0,10227,2273,12500,1,4338,8162,12500,Total,14565,10435,
0.003911309167480717;1.4010234067879984E-4;0.7508;0.7355371900826446;0.7832;0.7586206896551725;0:,,Predicted Class,,,0,1,TotalActual Class,0,8980,3520,12500,1,2710,9790,12500,Total,11690,13310,
0.0054747632697245445;0.007971244077017572;0.73044;0.7918735434187861;0.6252;0.6987348562743082;0:,,Predicted Class,,,0,1,TotalActual Class,0,10446,2054,12500,1,4685,7815,12500,Total,15131,9869,
0.006274059250552539;7.3433936938797E-4;0.75328;0.7713869363963655;0.71992;0.7447653728378714;0:,,Predicted Class,,,0,1,TotalActual Class,0,9833,2667,12500,1,3501,8999,12500,Total,13334,11666,
0.00495688177540175;3.4494991447558444E-4;0.75332;0.73618259118371;0.7896;0.7619562280464738;0:,,Predicted Class,,,0,1,TotalActual Class,0,8963,3537,12500,1,2630,9870,12500,Total,11593,13407,
0.007527325608686794;0.004120986768560276;0.74132;0.7808920756122544;0.67088;0.721717801970825;0:,,Predicted Class,,,0,1,TotalActual Class,0,10147,2353,12500,1,4114,8386,12500,Total,14261,10739,
0.003947550317377879;4.0790065541616284E-5;0.75584;0.7494929006085193;0.76856;0.7589067066908918;0:,,Predicted Class,,,0,1,TotalActual Class,0,9289,3211,12500,1,2893,9607,12500,Total,12182,12818,
0.0015639233292390135;1.2582978548031883E-5;0.74796;0.7419782965102663;0.76032;0.7510371804496424;0:,,Predicted Class,,,0,1,TotalActual Class,0,9195,3305,12500,1,2996,9504,12500,Total,12191,12809,
0.009927135199833311;8.630144014774225E-4;0.50052;0.782608695652174;0.00144;0.0028747105326199793;0:,,Predicted Class,,,0,1,TotalActual Class,0,12495,5,12500,1,12482,18,12500,Total,24977,23,
0.0017447706486790227;4.3574984456840195E-4;0.74912;0.7331187303488547;0.78344;0.7574445046020576;0:,,Predicted Class,,,0,1,TotalActual Class,0,8935,3565,12500,1,2707,9793,12500,Total,11642,13358,
0.004229603570463202;0.0056443693826167905;0.71884;0.8102529204944993;0.57152;0.6702631702397148;0:,,Predicted Class,,,0,1,TotalActual Class,0,10827,1673,12500,1,5356,7144,12500,Total,16183,8817,
0.0024477612142792217;2.352307506060623E-4;0.75248;0.7464469779790723;0.76472;0.755473010353276;0:,,Predicted Class,,,0,1,TotalActual Class,0,9253,3247,12500,1,2941,9559,12500,Total,12194,12806,
0.0010730855491639054;4.653586710614252E-5;0.74912;0.7401295496607033;0.76784;0.7537301711952253;0:,,Predicted Class,,,0,1,TotalActual Class,0,9130,3370,12500,1,2902,9598,12500,Total,12032,12968,
0.007660252724892273;1.01686659659633E-5;0.7462;0.7405612444305479;0.75792;0.7491400782825287;0:,,Predicted Class,,,0,1,TotalActual Class,0,9181,3319,12500,1,3026,9474,12500,Total,12207,12793,
0.009734522727725427;9.244902392446338E-5;0.73708;0.7717062436967085;0.67336;0.7191865681206476;0:,,Predicted Class,,,0,1,TotalActual Class,0,10010,2490,12500,1,4083,8417,12500,Total,14093,10907,
0.0016663287374677222;2.1540684391004176E-5;0.75028;0.7404873549081405;0.77064;0.7552628484064449;0:,,Predicted Class,,,0,1,TotalActual Class,0,9124,3376,12500,1,2867,9633,12500,Total,11991,13009,
0.0010344228721185448;8.580789906671655E-4;0.74812;0.7473877323123554;0.7496;0.748492231497384;0:,,Predicted Class,,,0,1,TotalActual Class,0,9333,3167,12500,1,3130,9370,12500,Total,12463,12537,
0.0013482555350444025;0.0033513037610848014;0.73672;0.7452751989389921;0.71928;0.7320468978993648;0:,,Predicted Class,,,0,1,TotalActual Class,0,9427,3073,12500,1,3509,8991,12500,Total,12936,12064,
0.004971080193651649;0.008003075186436058;0.73296;0.7775447960350743;0.65264;0.7096381350034794;0:,,Predicted Class,,,0,1,TotalActual Class,0,10166,2334,12500,1,4342,8158,12500,Total,14508,10492,
0.0069448592934775975;4.190541416382289E-4;0.50996;0.7797752808988764;0.02776;0.05361143298570877;0:,,Predicted Class,,,0,1,TotalActual Class,0,12402,98,12500,1,12153,347,12500,Total,24555,445,
0.0011753686645053804;2.2346450021016608E-4;0.74668;0.7314418674472717;0.7796;0.7547535143089493;0:,,Predicted Class,,,0,1,TotalActual Class,0,8922,3578,12500,1,2755,9745,12500,Total,11677,13323,
0.004340886917316883;7.2206898947892E-4;0.75176;0.757866273352999;0.73992;0.7487856217616581;0:,,Predicted Class,,,0,1,TotalActual Class,0,9545,2955,12500,1,3251,9249,12500,Total,12796,12204,
0.005895958658646995;4.565928751579034E-5;0.754;0.7754163775156142;0.71512;0.7440486099550525;0:,,Predicted Class,,,0,1,TotalActual Class,0,9911,2589,12500,1,3561,8939,12500,Total,13472,11528,
0.008926228234079351;9.887804347542548E-4;0.5;0.0;0.0;0.0;0:,,Predicted Class,,,0,1,TotalActual Class,0,12500,0,12500,1,12500,0,12500,Total,25000,0,
0.006212032198576377;0.0010627705166651052;0.7402;0.8141018935035046;0.62256;0.7055623555011561;0:,,Predicted Class,,,0,1,TotalActual Class,0,10723,1777,12500,1,4718,7782,12500,Total,15441,9559,
0.004155636318563404;0.00626284849613661;0.71952;0.80625;0.57792;0.6732525629077353;0:,,Predicted Class,,,0,1,TotalActual Class,0,10764,1736,12500,1,5276,7224,12500,Total,16040,8960,
0.007672349000972394;0.0011220388975131774;0.55156;0.5654381155447253;0.44552;0.49836681730726207;0:,,Predicted Class,,,0,1,TotalActual Class,0,8220,4280,12500,1,6931,5569,12500,Total,15151,9849,
0.0017751223090681646;1.898487495265544E-4;0.75144;0.7355365707434053;0.7852;0.7595573440643864;0:,,Predicted Class,,,0,1,TotalActual Class,0,8971,3529,12500,1,2685,9815,12500,Total,11656,13344,
0.0020896042271019476;0.0028945784070814966;0.73624;0.7766017234919446;0.66328;0.7154815326199517;0:,,Predicted Class,,,0,1,TotalActual Class,0,10115,2385,12500,1,4209,8291,12500,Total,14324,10676,
0.0028989083546527026;0.002448306121483375;0.73728;0.781404174573055;0.65888;0.7149305555555555;0:,,Predicted Class,,,0,1,TotalActual Class,0,10196,2304,12500,1,4264,8236,12500,Total,14460,10540,
0.009109857624897267;2.8025060230121233E-4;0.73628;0.7677454446559695;0.67752;0.7198164123921635;0:,,Predicted Class,,,0,1,TotalActual Class,0,9938,2562,12500,1,4031,8469,12500,Total,13969,11031,
0.002084255938249476;7.600391283523515E-4;0.75052;0.7438673000545128;0.76416;0.7538771161359061;0:,,Predicted Class,,,0,1,TotalActual Class,0,9211,3289,12500,1,2948,9552,12500,Total,12159,12841,
0.0027368970364152704;2.8877156595868114E-5;0.74572;0.7268631361252678;0.78728;0.7558662006989515;0:,,Predicted Class,,,0,1,TotalActual Class,0,8802,3698,12500,1,2659,9841,12500,Total,11461,13539,
0.0038384047217282524;1.0319123146106277E-4;0.7594;0.7605882825685124;0.75712;0.7588501784067675;0:,,Predicted Class,,,0,1,TotalActual Class,0,9521,2979,12500,1,3036,9464,12500,Total,12557,12443,
0.005046678983792096;2.534704735534105E-4;0.75148;0.7606334466462151;0.73392;0.7470379870526445;0:,,Predicted Class,,,0,1,TotalActual Class,0,9613,2887,12500,1,3326,9174,12500,Total,12939,12061,
0.0077402075829414675;2.2323939876856894E-4;0.729;0.7504593577740835;0.68616;0.7168707426135651;0:,,Predicted Class,,,0,1,TotalActual Class,0,9648,2852,12500,1,3923,8577,12500,Total,13571,11429,
0.0011737901620045726;7.531453525437998E-4;0.74736;0.7491940683430045;0.74368;0.7464268508109844;0:,,Predicted Class,,,0,1,TotalActual Class,0,9388,3112,12500,1,3204,9296,12500,Total,12592,12408,
0.004310960304778012;0.004663759801445478;0.73044;0.777478084962913;0.64568;0.7054761592587736;0:,,Predicted Class,,,0,1,TotalActual Class,0,10190,2310,12500,1,4429,8071,12500,Total,14619,10381,
0.006653446679888302;3.9908005533586425E-5;0.75444;0.7440343742806721;0.77576;0.7595660517761328;0:,,Predicted Class,,,0,1,TotalActual Class,0,9164,3336,12500,1,2803,9697,12500,Total,11967,13033,
0.0039166738604264695;0.005175786325741252;0.72648;0.7988809121621622;0.60536;0.6887857272892772;0:,,Predicted Class,,,0,1,TotalActual Class,0,10595,1905,12500,1,4933,7567,12500,Total,15528,9472,
0.0014420023261690299;0.006423191474469976;0.71424;0.8031469323069957;0.5676;0.6651354645167339;0:,,Predicted Class,,,0,1,TotalActual Class,0,10761,1739,12500,1,5405,7095,12500,Total,16166,8834,
0.002373072725174012;0.0021483443590627586;0.74224;0.7654743117657373;0.69848;0.7304442399397639;0:,,Predicted Class,,,0,1,TotalActual Class,0,9825,2675,12500,1,3769,8731,12500,Total,13594,11406,
0.0034946864203859876;6.0647128301062934E-5;0.75044;0.7865970887118924;0.68736;0.7336378773000897;0:,,Predicted Class,,,0,1,TotalActual Class,0,10169,2331,12500,1,3908,8592,12500,Total,14077,10923,
0.0024600637558440963;3.297217823209516E-5;0.74636;0.7337381404174573;0.77336;0.7530282375851998;0:,,Predicted Class,,,0,1,TotalActual Class,0,8992,3508,12500,1,2833,9667,12500,Total,11825,13175,
0.0010229475657818653;9.812070229328375E-5;0.7468;0.7287218268090154;0.78632;0.7564260427889795;0:,,Predicted Class,,,0,1,TotalActual Class,0,8841,3659,12500,1,2671,9829,12500,Total,11512,13488,
0.0014285259943019445;0.004095671964778259;0.73472;0.7569176882661997;0.69152;0.7227424749163879;0:,,Predicted Class,,,0,1,TotalActual Class,0,9724,2776,12500,1,3856,8644,12500,Total,13580,11420,
0.0034557363518399878;0.008598373524097732;0.72236;0.7877627083549021;0.60872;0.6867638431337155;0:,,Predicted Class,,,0,1,TotalActual Class,0,10450,2050,12500,1,4891,7609,12500,Total,15341,9659,
0.002806112928448091;0.0012676719674219138;0.74772;0.7659537919780125;0.71344;0.7387648593795303;0:,,Predicted Class,,,0,1,TotalActual Class,0,9775,2725,12500,1,3582,8918,12500,Total,13357,11643,
0.002556871073228758;6.41428182930211E-5;0.75252;0.7444435839851312;0.76904;0.7565419273600126;0:,,Predicted Class,,,0,1,TotalActual Class,0,9200,3300,12500,1,2887,9613,12500,Total,12087,12913,
0.0017081514603219253;4.18670367540538E-5;0.75212;0.780807270783213;0.70104;0.7387767145807865;0:,,Predicted Class,,,0,1,TotalActual Class,0,10040,2460,12500,1,3737,8763,12500,Total,13777,11223,
0.0019431551663075634;1.4733365716261316E-5;0.7516;0.7537518153945457;0.74736;0.7505422993492408;0:,,Predicted Class,,,0,1,TotalActual Class,0,9448,3052,12500,1,3158,9342,12500,Total,12606,12394,
0.003763867601615726;4.6449530135318336E-5;0.74776;0.7287634805732014;0.78928;0.7578155004224596;0:,,Predicted Class,,,0,1,TotalActual Class,0,8828,3672,12500,1,2634,9866,12500,Total,11462,13538,
0.0054025100006157055;4.5310529306717324E-5;0.75072;0.7377484448490366;0.778;0.7573397710458687;0:,,Predicted Class,,,0,1,TotalActual Class,0,9043,3457,12500,1,2775,9725,12500,Total,11818,13182,
0.0038740970024508502;0.001528276823444085;0.74292;0.7912151146063106;0.66;0.7196754917782527;0:,,Predicted Class,,,0,1,TotalActual Class,0,10323,2177,12500,1,4250,8250,12500,Total,14573,10427,
0.005291619338730819;6.793565895841097E-5;0.75384;0.7404152144264282;0.78176;0.7605261109813992;0:,,Predicted Class,,,0,1,TotalActual Class,0,9074,3426,12500,1,2728,9772,12500,Total,11802,13198,
0.0013637142431965194;2.4060982305547778E-4;0.74768;0.756037049288786;0.73136;0.7434938191281718;0:,,Predicted Class,,,0,1,TotalActual Class,0,9550,2950,12500,1,3358,9142,12500,Total,12908,12092,
0.009932839963651761;7.758916301959022E-4;0.74448;0.7191309336010325;0.80232;0.7584511835438251;0:,,Predicted Class,,,0,1,TotalActual Class,0,8583,3917,12500,1,2471,10029,12500,Total,11054,13946,
0.0013491271520750638;0.0022031453652597275;0.74036;0.7705050868821464;0.68464;0.725039183293091;0:,,Predicted Class,,,0,1,TotalActual Class,0,9951,2549,12500,1,3942,8558,12500,Total,13893,11107,
0.0015198847392779741;0.006373835493177501;0.7144;0.8021420518602029;0.5692;0.6658867571361722;0:,,Predicted Class,,,0,1,TotalActual Class,0,10745,1755,12500,1,5385,7115,12500,Total,16130,8870,
0.0018022679698482436;0.009420716067587013;0.7156;0.7845228040540541;0.59448;0.676406335335882;0:,,Predicted Class,,,0,1,TotalActual Class,0,10459,2041,12500,1,5069,7431,12500,Total,15528,9472,
0.003640064188105917;2.616822050608506E-4;0.75408;0.7509878299351983;0.76024;0.7555855927486683;0:,,Predicted Class,,,0,1,TotalActual Class,0,9349,3151,12500,1,2997,9503,12500,Total,12346,12654,
0.0015407223200271972;0.0015003051993593031;0.74528;0.763855421686747;0.71008;0.7359867330016584;0:,,Predicted Class,,,0,1,TotalActual Class,0,9756,2744,12500,1,3624,8876,12500,Total,13380,11620,
0.005050419156205261;3.685471124284864E-5;0.74596;0.7721518987341772;0.69784;0.7331176198680507;0:,,Predicted Class,,,0,1,TotalActual Class,0,9926,2574,12500,1,3777,8723,12500,Total,13703,11297,
0.005049206310391396;7.987012128985299E-5;0.74984;0.7579712539236743;0.73408;0.745834349345688;0:,,Predicted Class,,,0,1,TotalActual Class,0,9570,2930,12500,1,3324,9176,12500,Total,12894,12106,
0.0034980297472019355;0.004299318686280944;0.74052;0.7705390083685774;0.68504;0.7252784483123702;0:,,Predicted Class,,,0,1,TotalActual Class,0,9950,2550,12500,1,3937,8563,12500,Total,13887,11113,
0.0016298581536407473;0.0026255913558715;0.73704;0.7712873100164805;0.67392;0.7193237127486978;0:,,Predicted Class,,,0,1,TotalActual Class,0,10002,2498,12500,1,4076,8424,12500,Total,14078,10922,
0.0027423192050020787;1.3494879662493692E-5;0.7498;0.7294437504592549;0.79416;0.760427438814202;0:,,Predicted Class,,,0,1,TotalActual Class,0,8818,3682,12500,1,2573,9927,12500,Total,11391,13609,
0.003215559131609799;0.0017938886511002913;0.74356;0.773859854277233;0.68824;0.7285429986873861;0:,,Predicted Class,,,0,1,TotalActual Class,0,9986,2514,12500,1,3897,8603,12500,Total,13883,11117,
0.008311654392400045;1.7141510375233335E-5;0.74732;0.7703068986622366;0.7048;0.7360989263483312;0:,,Predicted Class,,,0,1,TotalActual Class,0,9873,2627,12500,1,3690,8810,12500,Total,13563,11437,
0.0014768754364083642;0.0014942105746838263;0.743;0.7709392560877709;0.69144;0.7290287208468644;0:,,Predicted Class,,,0,1,TotalActual Class,0,9932,2568,12500,1,3857,8643,12500,Total,13789,11211,
0.001842054374393883;4.714559944212681E-4;0.74732;0.7353635325466311;0.77272;0.7535790910864053;0:,,Predicted Class,,,0,1,TotalActual Class,0,9024,3476,12500,1,2841,9659,12500,Total,11865,13135,
0.004506839235471655;1.345950532853877E-4;0.75116;0.745676500508647;0.76232;0.7539064045254955;0:,,Predicted Class,,,0,1,TotalActual Class,0,9250,3250,12500,1,2971,9529,12500,Total,12221,12779,
0.00136938492924616;4.848213033697816E-4;0.75052;0.749065457726875;0.75344;0.7512463606269691;0:,,Predicted Class,,,0,1,TotalActual Class,0,9345,3155,12500,1,3082,9418,12500,Total,12427,12573,
0.0013749988922607402;7.873327550192511E-4;0.74768;0.7535211267605634;0.73616;0.7447393978633862;0:,,Predicted Class,,,0,1,TotalActual Class,0,9490,3010,12500,1,3298,9202,12500,Total,12788,12212,
0.007488504256495764;1.748381289057157E-4;0.74224;0.7447066429610474;0.7372;0.7409343089169412;0:,,Predicted Class,,,0,1,TotalActual Class,0,9341,3159,12500,1,3285,9215,12500,Total,12626,12374,
0.005626171220576779;1.5244948276378861E-5;0.7428;0.7211776708934557;0.79168;0.7547860575089619;0:,,Predicted Class,,,0,1,TotalActual Class,0,8674,3826,12500,1,2604,9896,12500,Total,11278,13722,
0.0063207093201246576;8.79774480608906E-5;0.75308;0.7896182367481461;0.69;0.7364556205439098;0:,,Predicted Class,,,0,1,TotalActual Class,0,10202,2298,12500,1,3875,8625,12500,Total,14077,10923,
0.0021149542994284357;6.472855066032568E-4;0.747;0.7262733602052034;0.7928;0.7580799388028303;0:,,Predicted Class,,,0,1,TotalActual Class,0,8765,3735,12500,1,2590,9910,12500,Total,11355,13645,
0.0016876657138906435;0.0027474411815577087;0.7324;0.7920184961801368;0.63032;0.7019779044903777;0:,,Predicted Class,,,0,1,TotalActual Class,0,10431,2069,12500,1,4621,7879,12500,Total,15052,9948,
0.003999001459942935;3.527402500113913E-4;0.7568;0.7592472944596995;0.75208;0.7556466521983765;0:,,Predicted Class,,,0,1,TotalActual Class,0,9519,2981,12500,1,3099,9401,12500,Total,12618,12382,
